country,year,iso_code,population,gdp,co2,co2_growth_prct,co2_per_gdp,co2_per_unit_energy,energy_per_capita,primary_energy_consumption,lat,long,continent
Kazakhstan,2004,KAZ,15250016.0,217713229824.0,188.547,5.36,0.866,0.385,32380.465,493.803,48.1012954,66.7780818,Asia
Kazakhstan,2005,KAZ,15402803.0,240091856896.0,201.8,7.03,0.84,0.396,32949.133,507.509,48.1012954,66.7780818,Asia
Kazakhstan,2006,KAZ,15551263.0,267206115328.0,221.13,9.58,0.828,0.403,35120.094,546.162,48.1012954,66.7780818,Asia
Kazakhstan,2007,KAZ,15702112.0,292533534720.0,227.55,2.9,0.778,0.374,38539.328,605.149,48.1012954,66.7780818,Asia
Kazakhstan,2008,KAZ,15862126.0,303795863552.0,228.67,0.49,0.753,0.356,40230.836,638.147,48.1012954,66.7780818,Asia
Kazakhstan,2009,KAZ,16043015.0,309091467264.0,223.11,-2.43,0.722,0.386,35695.535,572.664,48.1012954,66.7780818,Asia
Kazakhstan,2010,KAZ,16252273.0,333426884608.0,249.067,11.63,0.747,0.401,37803.18,614.388,48.1012954,66.7780818,Asia
Kazakhstan,2011,KAZ,16490670.0,360338718720.0,239.66,-3.78,0.665,0.341,42281.254,697.246,48.1012954,66.7780818,Asia
Kazakhstan,2012,KAZ,16751523.0,378347749376.0,245.836,2.58,0.65,0.333,43767.348,733.17,48.1012954,66.7780818,Asia
Kazakhstan,2013,KAZ,17026118.0,401054334976.0,253.729,3.21,0.633,0.342,43254.938,736.464,48.1012954,66.7780818,Asia
Kazakhstan,2014,KAZ,17302620.0,418303442944.0,279.032,9.97,0.667,0.368,43454.027,751.869,48.1012954,66.7780818,Asia
Kazakhstan,2015,KAZ,17572010.0,423317831680.0,288.582,3.42,0.682,0.379,40597.641,713.382,48.1012954,66.7780818,Asia
Kazakhstan,2016,KAZ,17830902.0,427912429568.0,288.686,0.04,0.675,0.381,40861.121,728.591,48.1012954,66.7780818,Asia
Kazakhstan,2017,KAZ,18080024.0,445456809984.0,307.909,6.66,0.691,0.377,42400.488,766.602,48.1012954,66.7780818,Asia
Kazakhstan,2018,KAZ,18319616.0,463720546304.0,317.28,3.04,0.684,0.353,46476.898,851.439,48.1012954,66.7780818,Asia
Kyrgyzstan,1992,KGZ,4454192.0,19580876800.0,11.081,-30.75,0.566,0.134,18575.244,82.738,41.5089324,74.724091,Asia
Kyrgyzstan,1993,KGZ,4483844.0,16865844224.0,8.502,-23.27,0.504,0.117,16161.862,72.467,41.5089324,74.724091,Asia
Kyrgyzstan,1994,KGZ,4518808.0,13389775872.0,6.147,-27.7,0.459,0.096,14187.37,64.11,41.5089324,74.724091,Asia
Kyrgyzstan,1995,KGZ,4566096.0,12537071616.0,4.512,-26.61,0.36,0.083,11959.355,54.608,41.5089324,74.724091,Asia
Kyrgyzstan,1996,KGZ,4629403.0,13289590784.0,5.664,25.55,0.426,0.083,14687.62,67.995,41.5089324,74.724091,Asia
Kyrgyzstan,1997,KGZ,4705651.0,14463592448.0,5.575,-1.58,0.385,0.087,13626.216,64.12,41.5089324,74.724091,Asia
Kyrgyzstan,1998,KGZ,4786772.0,14624162816.0,5.915,6.1,0.404,0.092,13443.422,64.351,41.5089324,74.724091,Asia
Kyrgyzstan,1999,KGZ,4861121.0,15009657856.0,4.648,-21.41,0.31,0.067,14240.792,69.226,41.5089324,74.724091,Asia
Kyrgyzstan,2000,KGZ,4920712.0,15667579904.0,4.602,-0.99,0.294,0.066,14218.729,69.966,41.5089324,74.724091,Asia
Kyrgyzstan,2001,KGZ,4962839.0,16336560128.0,3.861,-16.1,0.236,0.058,13377.049,66.388,41.5089324,74.724091,Asia
Kyrgyzstan,2002,KGZ,4991478.0,16170502144.0,4.921,27.44,0.304,0.087,11356.842,56.687,41.5089324,74.724091,Asia
Kyrgyzstan,2003,KGZ,5013538.0,17135749120.0,5.382,9.36,0.314,0.09,11948.812,59.906,41.5089324,74.724091,Asia
Kyrgyzstan,2004,KGZ,5038995.0,18155683840.0,5.808,7.92,0.32,0.095,12134.083,61.144,41.5089324,74.724091,Asia
Kyrgyzstan,2005,KGZ,5075340.0,17942169600.0,5.515,-5.05,0.307,0.096,11343.146,57.57,41.5089324,74.724091,Asia
Kyrgyzstan,2006,KGZ,5124379.0,18316494848.0,5.419,-1.73,0.296,0.092,11448.97,58.669,41.5089324,74.724091,Asia
Kyrgyzstan,2007,KGZ,5184384.0,19684079616.0,6.519,20.29,0.331,0.101,12419.207,64.386,41.5089324,74.724091,Asia
Kyrgyzstan,2008,KGZ,5254969.0,20960393216.0,7.547,15.77,0.36,0.123,11698.167,61.474,41.5089324,74.724091,Asia
Kyrgyzstan,2009,KGZ,5334708.0,21348214784.0,6.737,-10.74,0.316,0.108,11634.529,62.067,41.5089324,74.724091,Asia
Kyrgyzstan,2010,KGZ,5422298.0,21037254656.0,6.314,-6.27,0.3,0.106,10959.132,59.424,41.5089324,74.724091,Asia
Kyrgyzstan,2011,KGZ,5517927.0,22069688320.0,7.554,19.63,0.342,0.112,12259.757,67.648,41.5089324,74.724091,Asia
Kyrgyzstan,2012,KGZ,5621583.0,22051598336.0,9.998,32.37,0.453,0.131,13613.452,76.529,41.5089324,74.724091,Asia
Kyrgyzstan,2013,KGZ,5731312.0,24453877760.0,9.658,-3.4,0.395,0.134,12539.205,71.866,41.5089324,74.724091,Asia
Kyrgyzstan,2014,KGZ,5844521.0,25441021952.0,10.095,4.53,0.397,0.138,12512.205,73.128,41.5089324,74.724091,Asia
Kyrgyzstan,2015,KGZ,5959126.0,26325837824.0,10.279,1.82,0.39,0.157,11014.964,65.64,41.5089324,74.724091,Asia
Kyrgyzstan,2016,KGZ,6074327.0,27316666368.0,9.646,-6.15,0.353,0.144,11029.154,66.995,41.5089324,74.724091,Asia
Kyrgyzstan,2017,KGZ,6189727.0,28611477504.0,9.348,-3.09,0.327,0.135,11209.838,69.386,41.5089324,74.724091,Asia
Kyrgyzstan,2018,KGZ,6304025.0,29601148928.0,11.698,25.13,0.395,0.161,11552.311,72.826,41.5089324,74.724091,Asia
Latvia,1985,LVA,2580763.0,37201219584.0,25.687,7.8,0.691,0.243,41184.969,106.289,56.8406494,24.7537645,Europe
Latvia,1986,LVA,2602152.0,38189518848.0,23.497,-8.52,0.615,0.239,37956.5,98.769,56.8406494,24.7537645,Europe
Latvia,1987,LVA,2626906.0,38039138304.0,19.243,-18.11,0.506,0.215,34307.609,90.123,56.8406494,24.7537645,Europe
Latvia,1988,LVA,2649835.0,39628009472.0,18.769,-2.46,0.474,0.222,32098.91,85.057,56.8406494,24.7537645,Europe
Latvia,1989,LVA,2663943.0,41772724224.0,17.869,-4.8,0.428,0.212,31921.434,85.037,56.8406494,24.7537645,Europe
Latvia,1990,LVA,2664447.0,42100703232.0,19.661,10.03,0.467,0.229,32451.861,86.466,56.8406494,24.7537645,Europe
Latvia,1991,LVA,2649161.0,36517597184.0,17.919,-8.86,0.491,0.227,30077.275,79.68,56.8406494,24.7537645,Europe
Latvia,1992,LVA,2620254.0,24608100352.0,14.193,-20.79,0.577,0.251,21766.854,57.035,56.8406494,24.7537645,Europe
Latvia,1993,LVA,2582658.0,21636016128.0,11.922,-16.01,0.551,0.245,19032.934,49.156,56.8406494,24.7537645,Europe
Latvia,1994,LVA,2543632.0,21944829952.0,10.37,-13.01,0.472,0.221,18722.467,47.623,56.8406494,24.7537645,Europe
Latvia,1995,LVA,2508476.0,21646094336.0,9.134,-11.92,0.422,0.207,17767.049,44.568,56.8406494,24.7537645,Europe
Latvia,1996,LVA,2478832.0,21989048320.0,9.211,0.85,0.419,0.224,16727.721,41.465,56.8406494,24.7537645,Europe
Latvia,1997,LVA,2453310.0,23781386240.0,8.68,-5.77,0.365,0.211,17026.912,41.772,56.8406494,24.7537645,Europe
Latvia,1998,LVA,2430546.0,25140078592.0,8.306,-4.31,0.33,0.186,18704.445,45.462,56.8406494,24.7537645,Europe
Latvia,1999,LVA,2408088.0,25600796672.0,7.718,-7.08,0.301,0.203,16026.938,38.594,56.8406494,24.7537645,Europe
Latvia,2000,LVA,2384150.0,26780788736.0,7.081,-8.24,0.264,0.19,15835.489,37.754,56.8406494,24.7537645,Europe
Latvia,2001,LVA,2358689.0,28293371904.0,7.496,5.86,0.265,0.187,17240.273,40.664,56.8406494,24.7537645,Europe
Latvia,2002,LVA,2332528.0,30072958976.0,7.52,0.32,0.25,0.185,17587.115,41.022,56.8406494,24.7537645,Europe
Latvia,2003,LVA,2305845.0,32361883648.0,7.726,2.73,0.239,0.193,17572.221,40.519,56.8406494,24.7537645,Europe
Latvia,2004,LVA,2278922.0,34792599552.0,7.731,0.07,0.222,0.172,19989.994,45.556,56.8406494,24.7537645,Europe
Latvia,2005,LVA,2251996.0,38221836288.0,7.811,1.03,0.204,0.169,20851.598,46.958,56.8406494,24.7537645,Europe
Latvia,2006,LVA,2225063.0,42441265152.0,8.31,6.39,0.196,0.189,20018.941,44.543,56.8406494,24.7537645,Europe
Latvia,2007,LVA,2198089.0,46307684352.0,8.637,3.94,0.186,0.19,20893.676,45.926,56.8406494,24.7537645,Europe
Latvia,2008,LVA,2171248.0,44298825728.0,8.198,-5.09,0.185,0.179,21294.418,46.235,56.8406494,24.7537645,Europe
Latvia,2009,LVA,2144784.0,37661278208.0,7.456,-9.05,0.198,0.172,20432.498,43.823,56.8406494,24.7537645,Europe
Latvia,2010,LVA,2118855.0,35958493184.0,8.554,14.73,0.238,0.174,23444.023,49.674,56.8406494,24.7537645,Europe
Latvia,2011,LVA,2093606.0,37962579968.0,7.811,-8.69,0.206,0.178,21178.92,44.34,56.8406494,24.7537645,Europe
Latvia,2012,LVA,2069018.0,39482474496.0,7.519,-3.73,0.19,0.167,22197.803,45.928,56.8406494,24.7537645,Europe
Latvia,2013,LVA,2044950.0,40519245824.0,7.368,-2.01,0.182,0.17,21644.908,44.263,56.8406494,24.7537645,Europe
Latvia,2014,LVA,2021220.0,41379799040.0,7.172,-2.67,0.173,0.179,20158.797,40.745,56.8406494,24.7537645,Europe
Latvia,2015,LVA,1997675.0,42500100096.0,7.262,1.26,0.171,0.178,20893.631,41.739,56.8406494,24.7537645,Europe
Latvia,2016,LVA,1974265.0,43297222656.0,7.21,-0.71,0.167,0.166,22540.109,44.5,56.8406494,24.7537645,Europe
Latvia,2017,LVA,1951097.0,44937031680.0,7.215,0.06,0.161,0.152,25095.152,48.963,56.8406494,24.7537645,Europe
Latvia,2018,LVA,1928461.0,46862479360.0,7.859,8.93,0.168,0.182,22588.818,43.562,56.8406494,24.7537645,Europe
Lebanon,2009,LBN,4813026.0,75927797760.0,20.958,20.32,0.276,0.256,17031.223,81.972,33.8750629,35.843409,Asia
Lebanon,2010,LBN,4953064.0,86947323904.0,19.997,-4.59,0.23,0.252,15988.594,79.193,33.8750629,35.843409,Asia
Libya,1980,LBY,3219462.0,26794354688.0,26.781,3.29,0.999,0.228,36571.652,117.741,26.8234472,18.1236723,Africa
Libya,1981,LBY,3347779.0,21659518976.0,28.668,7.05,1.324,0.272,31496.047,105.442,26.8234472,18.1236723,Africa
Libya,1982,LBY,3480443.0,22274877440.0,30.565,6.62,1.372,0.293,29967.918,104.302,26.8234472,18.1236723,Africa
Libya,1983,LBY,3614682.0,21733019648.0,30.146,-1.37,1.387,0.269,31064.779,112.289,26.8234472,18.1236723,Africa
Libya,1984,LBY,3746712.0,20643919872.0,28.276,-6.2,1.37,0.252,30011.859,112.446,26.8234472,18.1236723,Africa
Libya,1985,LBY,3873781.0,22390671360.0,31.002,9.64,1.385,0.251,31925.309,123.672,26.8234472,18.1236723,Africa
Libya,1986,LBY,3994601.0,19866519552.0,33.895,9.33,1.706,0.262,32380.695,129.348,26.8234472,18.1236723,Africa
Libya,1987,LBY,4109716.0,16966307840.0,32.348,-4.56,1.907,0.243,32362.779,133.002,26.8234472,18.1236723,Africa
Libya,1988,LBY,4220451.0,18275176448.0,36.16,11.78,1.979,0.266,32266.496,136.179,26.8234472,18.1236723,Africa
Libya,1989,LBY,4328935.0,19622825984.0,37.069,2.51,1.889,0.263,32548.822,140.902,26.8234472,18.1236723,Africa
Libya,1990,LBY,4436663.0,20372078592.0,36.514,-1.5,1.792,0.245,33559.09,148.89,26.8234472,18.1236723,Africa
Libya,1991,LBY,4544245.0,25389248512.0,42.62,16.72,1.679,0.274,34205.094,155.436,26.8234472,18.1236723,Africa
Libya,1992,LBY,4650896.0,26617796608.0,37.024,-13.13,1.391,0.255,31187.707,145.051,26.8234472,18.1236723,Africa
Libya,1993,LBY,4755134.0,27601942528.0,38.708,4.55,1.402,0.258,31601.271,150.268,26.8234472,18.1236723,Africa
Libya,1994,LBY,4854871.0,30319529984.0,43.752,13.03,1.443,0.282,32000.785,155.36,26.8234472,18.1236723,Africa
Libya,1995,LBY,4948796.0,31943534592.0,45.69,4.43,1.43,0.282,32779.625,162.22,26.8234472,18.1236723,Africa
Libya,1996,LBY,5036173.0,35211735040.0,44.514,-2.57,1.264,0.26,34042.836,171.446,26.8234472,18.1236723,Africa
Libya,1997,LBY,5118008.0,39983251456.0,45.506,2.23,1.138,0.252,35274.641,180.536,26.8234472,18.1236723,Africa
Libya,2006,LBY,5886874.0,108872966144.0,53.256,-6.55,0.489,0.251,35977.906,211.797,26.8234472,18.1236723,Africa
Lithuania,1985,LTU,3562399.0,47660892160.0,40.311,7.74,0.846,0.224,50722.316,180.693,55.3500003,23.7499997,Europe
Lithuania,1986,LTU,3594064.0,49468977152.0,35.896,-10.95,0.726,0.216,46390.105,166.729,55.3500003,23.7499997,Europe
Lithuania,1987,LTU,3627326.0,50529333248.0,35.967,0.2,0.712,0.207,48153.391,174.668,55.3500003,23.7499997,Europe
Lithuania,1988,LTU,3658496.0,54561832960.0,36.259,0.81,0.664,0.199,50107.918,183.32,55.3500003,23.7499997,Europe
Lithuania,1989,LTU,3682557.0,54088605696.0,36.651,1.08,0.678,0.186,53922.453,198.573,55.3500003,23.7499997,Europe
Lithuania,1990,LTU,3696035.0,51021991936.0,35.768,-2.41,0.701,0.178,54622.754,201.888,55.3500003,23.7499997,Europe
Lithuania,1991,LTU,3697451.0,48112087040.0,37.85,5.82,0.787,0.178,57723.219,213.429,55.3500003,23.7499997,Europe
Lithuania,1992,LTU,3688103.0,37861879808.0,21.201,-43.99,0.56,0.163,35447.199,130.733,55.3500003,23.7499997,Europe
Lithuania,1993,LTU,3670653.0,31722383360.0,16.354,-22.86,0.516,0.161,27852.193,102.236,55.3500003,23.7499997,Europe
Lithuania,1994,LTU,3649142.0,28612204544.0,15.801,-3.38,0.552,0.18,24181.59,88.242,55.3500003,23.7499997,Europe
Lithuania,1995,LTU,3626609.0,30095167488.0,15.092,-4.49,0.502,0.154,27185.998,98.593,55.3500003,23.7499997,Europe
Lithuania,1996,LTU,3603756.0,31645790208.0,15.773,4.52,0.498,0.148,29770.969,107.287,55.3500003,23.7499997,Europe
Lithuania,1997,LTU,3579911.0,34267160576.0,15.196,-3.66,0.444,0.155,27638.76,98.944,55.3500003,23.7499997,Europe
Lithuania,1998,LTU,3555140.0,36819656704.0,16.031,5.49,0.435,0.152,29860.289,106.158,55.3500003,23.7499997,Europe
Lithuania,1999,LTU,3529189.0,36398338048.0,13.483,-15.89,0.37,0.154,25013.035,88.276,55.3500003,23.7499997,Europe
Lithuania,2000,LTU,3501842.0,37788340224.0,11.876,-11.92,0.314,0.153,22283.807,78.034,55.3500003,23.7499997,Europe
Lithuania,2001,LTU,3473623.0,40252133376.0,12.627,6.32,0.314,0.14,26267.607,91.244,55.3500003,23.7499997,Europe
Lithuania,2002,LTU,3444777.0,42971131904.0,12.699,0.57,0.296,0.132,28268.635,97.379,55.3500003,23.7499997,Europe
Lithuania,2003,LTU,3414367.0,47492665344.0,12.693,-0.05,0.267,0.125,29906.598,102.112,55.3500003,23.7499997,Europe
Lithuania,2004,LTU,3381134.0,50600710144.0,13.287,4.69,0.263,0.13,30455.98,102.976,55.3500003,23.7499997,Europe
Lithuania,2005,LTU,3344259.0,54504800256.0,14.117,6.25,0.259,0.152,27952.486,93.48,55.3500003,23.7499997,Europe
Lithuania,2006,LTU,3303329.0,58536325120.0,14.434,2.24,0.247,0.162,27100.738,89.523,55.3500003,23.7499997,Europe
Lithuania,2007,LTU,3258984.0,65020497920.0,15.824,9.63,0.243,0.163,30058.613,97.961,55.3500003,23.7499997,Europe
Lithuania,2008,LTU,3212867.0,66724208640.0,15.203,-3.93,0.228,0.158,30223.072,97.103,55.3500003,23.7499997,Europe
Lithuania,2009,LTU,3167270.0,56833646592.0,13.042,-14.21,0.229,0.147,28171.855,89.228,55.3500003,23.7499997,Europe
Lithuania,2010,LTU,3123825.0,57760002048.0,13.945,6.92,0.241,0.213,21040.055,65.725,55.3500003,23.7499997,Europe
Lithuania,2011,LTU,3083402.0,61248360448.0,14.293,2.49,0.233,0.21,22132.963,68.245,55.3500003,23.7499997,Europe
Lithuania,2012,LTU,3045561.0,63596855296.0,14.345,0.37,0.226,0.21,22509.189,68.553,55.3500003,23.7499997,Europe
Lithuania,2013,LTU,3008938.0,65826070528.0,13.355,-6.9,0.203,0.212,21054.227,63.351,55.3500003,23.7499997,Europe
Lithuania,2014,LTU,2971498.0,68128043008.0,13.107,-1.86,0.192,0.216,20573.969,61.136,55.3500003,23.7499997,Europe
Lithuania,2015,LTU,2931872.0,69339054080.0,13.319,1.62,0.192,0.21,21786.641,63.876,55.3500003,23.7499997,Europe
Lithuania,2016,LTU,2889555.0,70911025152.0,13.351,0.24,0.188,0.207,22514.615,65.057,55.3500003,23.7499997,Europe
Lithuania,2017,LTU,2845419.0,73923043328.0,13.572,1.65,0.184,0.199,24151.863,68.722,55.3500003,23.7499997,Europe
Lithuania,2018,LTU,2801270.0,76617523200.0,13.696,0.92,0.179,0.197,25153.141,70.461,55.3500003,23.7499997,Europe
Luxembourg,1966,LUX,332423.0,6038157312.0,11.61,-4.78,1.923,0.29,120500.734,40.057,49.8158683,6.1296751,Europe
Luxembourg,1967,LUX,334234.0,6052326912.0,11.35,-2.24,1.875,0.288,118035.383,39.451,49.8158683,6.1296751,Europe
Luxembourg,1968,LUX,335829.0,6305567232.0,12.259,8.01,1.944,0.287,127055.219,42.669,49.8158683,6.1296751,Europe
Luxembourg,1969,LUX,337568.0,6924149760.0,13.182,7.53,1.904,0.287,136031.625,45.92,49.8158683,6.1296751,Europe
Luxembourg,1970,LUX,339672.0,7042269696.0,13.735,4.2,1.95,0.288,140374.344,47.681,49.8158683,6.1296751,Europe
Luxembourg,1971,LUX,342232.0,7230460928.0,13.194,-3.94,1.825,0.288,133957.484,45.845,49.8158683,6.1296751,Europe
Luxembourg,1972,LUX,345104.0,7706997760.0,13.493,2.27,1.751,0.285,136986.844,47.275,49.8158683,6.1296751,Europe
Luxembourg,1973,LUX,348178.0,8347719168.0,14.175,5.06,1.698,0.283,143937.297,50.116,49.8158683,6.1296751,Europe
Luxembourg,1974,LUX,351190.0,8699790336.0,14.424,1.75,1.658,0.283,144918.5,50.894,49.8158683,6.1296751,Europe
Luxembourg,1975,LUX,353984.0,8127705088.0,11.864,-17.75,1.46,0.281,119429.477,42.276,49.8158683,6.1296751,Europe
Luxembourg,1976,LUX,356566.0,8333324800.0,11.862,-0.02,1.423,0.28,118751.828,42.343,49.8158683,6.1296751,Europe
Luxembourg,1977,LUX,358963.0,8464074752.0,10.954,-7.65,1.294,0.277,110100.547,39.522,49.8158683,6.1296751,Europe
Luxembourg,1978,LUX,361080.0,8810255360.0,11.881,8.46,1.349,0.289,113873.859,41.118,49.8158683,6.1296751,Europe
Luxembourg,1979,LUX,362797.0,9015468032.0,12.162,2.37,1.349,0.288,116495.906,42.264,49.8158683,6.1296751,Europe
Luxembourg,1980,LUX,364048.0,9092144128.0,11.074,-8.95,1.218,0.284,107022.172,38.961,49.8158683,6.1296751,Europe
Luxembourg,1981,LUX,364778.0,9184694272.0,9.486,-14.34,1.033,0.285,91350.477,33.323,49.8158683,6.1296751,Europe
Luxembourg,1982,LUX,365099.0,9144778752.0,8.924,-5.92,0.976,0.286,85512.023,31.22,49.8158683,6.1296751,Europe
Luxembourg,1983,LUX,365301.0,9417148416.0,8.364,-6.28,0.888,0.287,79892.688,29.185,49.8158683,6.1296751,Europe
Luxembourg,1984,LUX,365797.0,10000324608.0,9.004,7.65,0.9,0.287,85960.328,31.444,49.8158683,6.1296751,Europe
Luxembourg,1985,LUX,366882.0,10292481024.0,9.237,2.58,0.897,0.286,88006.805,32.288,49.8158683,6.1296751,Europe
Luxembourg,1986,LUX,368662.0,11089389568.0,9.111,-1.36,0.822,0.289,85618.047,31.564,49.8158683,6.1296751,Europe
Luxembourg,1987,LUX,371076.0,11347894272.0,8.812,-3.28,0.777,0.296,80391.656,29.831,49.8158683,6.1296751,Europe
Luxembourg,1988,LUX,374118.0,12527435776.0,9.1,3.26,0.726,0.298,81717.258,30.572,49.8158683,6.1296751,Europe
Luxembourg,1989,LUX,377712.0,13761264640.0,9.846,8.2,0.715,0.28,92972.914,35.117,49.8158683,6.1296751,Europe
Luxembourg,1990,LUX,381780.0,14057150464.0,11.823,20.08,0.841,0.318,97310.641,37.151,49.8158683,6.1296751,Europe
Luxembourg,1991,LUX,386356.0,15214076928.0,12.443,5.24,0.818,0.312,103347.008,39.929,49.8158683,6.1296751,Europe
Luxembourg,1992,LUX,391397.0,15430616064.0,12.21,-1.88,0.791,0.305,102307.445,40.043,49.8158683,6.1296751,Europe
Luxembourg,1993,LUX,396812.0,16017019904.0,12.355,1.19,0.771,0.305,102236.961,40.569,49.8158683,6.1296751,Europe
Luxembourg,1994,LUX,402435.0,16564453376.0,11.542,-6.57,0.697,0.296,96935.625,39.01,49.8158683,6.1296751,Europe
Luxembourg,1995,LUX,408145.0,16736430080.0,9.152,-20.71,0.547,0.27,83143.5,33.935,49.8158683,6.1296751,Europe
Luxembourg,1996,LUX,413999.0,16903203840.0,9.202,0.55,0.544,0.264,84297.984,34.899,49.8158683,6.1296751,Europe
Luxembourg,1997,LUX,419979.0,17799362560.0,8.554,-7.04,0.481,0.251,81334.023,34.159,49.8158683,6.1296751,Europe
Luxembourg,1998,LUX,425828.0,18802137088.0,7.676,-10.26,0.408,0.233,77467.297,32.988,49.8158683,6.1296751,Europe
Luxembourg,1999,LUX,431263.0,20317839360.0,8.128,5.89,0.4,0.233,80831.539,34.86,49.8158683,6.1296751,Europe
Luxembourg,2000,LUX,436106.0,21906683904.0,8.71,7.16,0.398,0.234,85309.992,37.204,49.8158683,6.1296751,Europe
Luxembourg,2001,LUX,440197.0,22374428672.0,9.207,5.71,0.412,0.231,90565.57,39.867,49.8158683,6.1296751,Europe
Luxembourg,2002,LUX,443727.0,23139020800.0,9.984,8.43,0.431,0.229,98218.383,43.582,49.8158683,6.1296751,Europe
Luxembourg,2003,LUX,447317.0,23425226752.0,10.459,4.76,0.447,0.229,102173.398,45.704,49.8158683,6.1296751,Europe
Luxembourg,2004,LUX,451822.0,24177319936.0,11.829,13.1,0.489,0.229,114602.172,51.78,49.8158683,6.1296751,Europe
Luxembourg,2005,LUX,457848.0,24847697920.0,12.087,2.18,0.486,0.23,114782.57,52.553,49.8158683,6.1296751,Europe
Luxembourg,2006,LUX,465611.0,26033442816.0,11.92,-1.38,0.458,0.231,110879.328,51.627,49.8158683,6.1296751,Europe
Luxembourg,2007,LUX,474917.0,28098930688.0,11.317,-5.06,0.403,0.226,105546.133,50.126,49.8158683,6.1296751,Europe
Luxembourg,2008,LUX,485403.0,27632140288.0,11.184,-1.18,0.405,0.225,102514.305,49.761,49.8158683,6.1296751,Europe
Luxembourg,2009,LUX,496536.0,26325504000.0,10.638,-4.88,0.404,0.224,95849.961,47.593,49.8158683,6.1296751,Europe
Luxembourg,2010,LUX,507890.0,27499366400.0,11.207,5.35,0.407,0.224,98674.391,50.116,49.8158683,6.1296751,Europe
Luxembourg,2011,LUX,519312.0,28088633344.0,11.102,-0.94,0.395,0.228,94011.141,48.821,49.8158683,6.1296751,Europe
Luxembourg,2012,LUX,530855.0,27989147648.0,10.866,-2.13,0.388,0.227,90331.523,47.953,49.8158683,6.1296751,Europe
Luxembourg,2013,LUX,542554.0,29106192384.0,10.321,-5.02,0.355,0.226,84217.172,45.692,49.8158683,6.1296751,Europe
Luxembourg,2014,LUX,554512.0,30743879680.0,9.836,-4.69,0.32,0.223,79843.562,44.274,49.8158683,6.1296751,Europe
Luxembourg,2015,LUX,566741.0,31975024640.0,9.348,-4.96,0.292,0.218,75933.211,43.034,49.8158683,6.1296751,Europe
Luxembourg,2016,LUX,579266.0,33357813760.0,9.093,-2.73,0.273,0.215,73298.336,42.459,49.8158683,6.1296751,Europe
Luxembourg,2017,LUX,591914.0,33958649856.0,9.261,1.85,0.273,0.21,74934.305,44.355,49.8158683,6.1296751,Europe
Luxembourg,2018,LUX,604244.0,35015057408.0,9.568,3.32,0.273,0.207,76846.984,46.434,49.8158683,6.1296751,Europe
Malaysia,1965,MYS,9526558.0,27746652160.0,8.38,13.26,0.302,0.29,3473.07,33.086,4.5693754,102.2656823,Asia
Malaysia,1966,MYS,9790083.0,29125220352.0,9.834,17.35,0.338,0.291,3909.313,38.272,4.5693754,102.2656823,Asia
Malaysia,1967,MYS,10046321.0,29621778432.0,10.128,2.98,0.342,0.297,4091.257,41.102,4.5693754,102.2656823,Asia
Malaysia,1968,MYS,10297983.0,32227313664.0,10.53,3.98,0.327,0.303,4127.286,42.503,4.5693754,102.2656823,Asia
Malaysia,1969,MYS,10549395.0,34076721152.0,9.138,-13.22,0.268,0.251,4420.595,46.635,4.5693754,102.2656823,Asia
Malaysia,1970,MYS,10804131.0,36156456960.0,14.586,59.62,0.403,0.36,4096.862,44.263,4.5693754,102.2656823,Asia
Malaysia,1971,MYS,11062434.0,38820380672.0,16.663,14.24,0.429,0.373,4469.38,49.442,4.5693754,102.2656823,Asia
Malaysia,1972,MYS,11324277.0,41749893120.0,17.901,7.43,0.429,0.355,4863.193,55.072,4.5693754,102.2656823,Asia
Malaysia,1973,MYS,11592638.0,47796125696.0,17.505,-2.21,0.366,0.323,5005.506,58.027,4.5693754,102.2656823,Asia
Malaysia,1974,MYS,11871102.0,51361124352.0,19.045,8.79,0.371,0.346,4955.592,58.828,4.5693754,102.2656823,Asia
Malaysia,1975,MYS,12162189.0,51780284416.0,19.445,2.1,0.375,0.34,4988.751,60.674,4.5693754,102.2656823,Asia
Malaysia,1976,MYS,12468688.0,58225278976.0,23.898,22.9,0.41,0.376,5433.603,67.75,4.5693754,102.2656823,Asia
Malaysia,1977,MYS,12790313.0,62980902912.0,22.621,-5.34,0.359,0.32,6196.097,79.25,4.5693754,102.2656823,Asia
Malaysia,1978,MYS,13122833.0,68504293376.0,23.26,2.83,0.34,0.24,8021.831,105.269,4.5693754,102.2656823,Asia
Malaysia,1979,MYS,13460035.0,74075578368.0,27.306,17.39,0.369,0.231,8994.784,121.07,4.5693754,102.2656823,Asia
Malaysia,1980,MYS,13798094.0,80232407040.0,28.033,2.66,0.349,0.22,9176.019,126.612,4.5693754,102.2656823,Asia
Malaysia,1981,MYS,14134060.0,85915672576.0,30.878,10.15,0.359,0.236,9260.709,130.891,4.5693754,102.2656823,Asia
Malaysia,1982,MYS,14471215.0,91022696448.0,30.642,-0.76,0.337,0.218,9685.49,140.161,4.5693754,102.2656823,Asia
Malaysia,1983,MYS,14819430.0,96580485120.0,38.048,24.17,0.394,0.235,10861.542,160.962,4.5693754,102.2656823,Asia
Malaysia,1984,MYS,15192300.0,104084234240.0,34.794,-8.55,0.334,0.2,11418.393,173.472,4.5693754,102.2656823,Asia
Malaysia,1985,MYS,15598924.0,103003217920.0,36.33,4.41,0.353,0.209,11018.95,171.884,4.5693754,102.2656823,Asia
